"ResourceId","ResourceType","ResourceLocation","ResourceGroupName","ServiceName","ServiceTier","Meter","Tags","CostUSD","Cost","Currency"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.network/networksecuritygroups/m-fwp-7nsg-testrestricted-web-01","microsoft.network/networksecuritygroups","us east 2","m-rpr-7rsg-rprtest-01","network watcher","network watcher","traffic analytics processing","mtb:app-code:rpr, mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:paas","0.058204503791688","0.058204503791688","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.network/privatednszones/privatelink.blob.core.windows.net","microsoft.network/privatednszones","unknown","m-rpr-7rsg-rprtest-01","azure dns","azure dns","private zones","","0.183561200665928","0.183561200665928","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.network/privatednszones/privatelink.vaultcore.azure.net","microsoft.network/privatednszones","unknown","m-rpr-7rsg-rprtest-01","azure dns","azure dns","private zones","","0.183561200665928","0.183561200665928","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.network/privateendpoints/m-rpr-6pep-keyvault-01","microsoft.network/privateendpoints","us east 2","m-rpr-7rsg-rprtest-01","virtual network","virtual network private link","private endpoint","mtb:app-code:rpr, mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:paas, mtb:gl:iaas","2.729299897976367","2.729299897976367","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.network/privateendpoints/mrpr6pepstorage01","microsoft.network/privateendpoints","us east 2","m-rpr-7rsg-rprtest-01","virtual network","virtual network private link","private endpoint","mtb:app-code:rpr, mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","2.729299897976367","2.729299897976367","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","bandwidth","bandwidth","data transfer in","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","bandwidth","bandwidth","data transfer out","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000684754079636","0.000684754079636","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","all other operations","mtb:app-code:rpr, mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.00121902929149","0.00121902929149","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","hot lrs data stored","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000046698574199","0.000046698574199","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","hot lrs write operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.069714602908359","0.069714602908359","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","lrs list and create container operations","mtb:cc-cld-consumer:1.0146, mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:env:test, mtb:gl:iaas","0.016091987839561","0.016091987839561","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","files","list operations","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","files","read operations","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.00040694089668","0.00040694089668","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","queues v2","class 2 operations","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000828999615731","0.000828999615731","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","queues v2","lrs class 1 operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","tables","batch write operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","tables","lrs data stored","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mpim7lrsstestrestrict01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","tables","read operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000118449927791","0.000118449927791","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","bandwidth","bandwidth","data transfer in","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","bandwidth","bandwidth","data transfer out","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000687262336336","0.000687262336336","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","all other operations","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.001222730048295","0.001222730048295","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","hot lrs data stored","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000050601646871","0.000050601646871","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","hot lrs write operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.070894426951841","0.070894426951841","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","blob storage","lrs list and create container operations","mtb:app-code:rpr, mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.016151809355694","0.016151809355694","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","files","list operations","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","files","read operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000408199217327","0.000408199217327","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","queues v2","class 2 operations","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000831561419243","0.000831561419243","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","queues v2","lrs class 1 operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","tables","batch write operations","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:ssr-num:, mtb:rfc-num:rfc0000000, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","tables","lrs data stored","mtb:cc-cld-requestor:, mtb:cc-cld-consumer:1.0146, mtb:cc-cld-provider:, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0","0","USD"
"/subscriptions/a77d73b2-8f9b-4206-bc85-4b2511346e07/resourcegroups/m-rpr-7rsg-rprtest-01/providers/microsoft.storage/storageaccounts/mrpr7statestlogs01","microsoft.storage/storageaccounts","us east 2","m-rpr-7rsg-rprtest-01","storage","tables","read operations","mtb:cc-cld-requestor:, mtb:cc-cld-provider:, mtb:cc-cld-consumer:1.0146, mtb:app-code:rpr, mtb:rfc-num:rfc0000000, mtb:ssr-num:, mtb:deploy:ado, mtb:cloud:azuseast2, mtb:env:test, mtb:gl:iaas","0.000118871707951","0.000118871707951","USD"
